trade_id,price,1,2,3,4,5,6
3745308,118965.60000000,0.01900000,3931962,3931962,1675521474014,True,True
3745309,118960.90000000,0.25090000,3931963,3931963,1675521474014,True,True
3745310,118907.10000000,0.16720000,3931964,3931964,1675521474014,True,True
3745311,118907.00000000,0.41580000,3931965,3931965,1675521474014,True,True
3745312,118892.70000000,0.11930000,3931966,3931966,1675521474014,True,True
3745313,118891.40000000,0.24860000,3931967,3931967,1675521474014,True,True
3745314,118833.30000000,0.01140000,3931968,3931968,1675521474014,True,True
3745315,118842.00000000,0.24180000,3931969,3931969,1675521475076,True,True
3745316,118968.80000000,0.11920000,3931970,3931970,1675521484133,True,True
3745317,118968.70000000,0.25140000,3931971,3931971,1675521484133,True,True
3745318,118901.00000000,0.61740000,3931972,3931972,1675521484133,True,True
3745319,118851.30000000,0.24390000,3931973,3931973,1675521484133,True,True
3745320,118989.80000000,0.25180000,3931974,3931974,1675521487090,True,True
3745321,118911.50000000,0.60980000,3931975,3931975,1675521487090,True,True
3745322,118851.30000000,0.24020000,3931976,3931976,1675521487090,True,True
3745323,118833.50000000,0.09130000,3931977,3931977,1675521487090,True,True
3745324,118977.60000000,0.00500000,3931978,3931978,1675521583006,True,True
3745325,119013.00000000,0.00190000,3931979,3931979,1675521758323,True,True
3745326,119041.20000000,0.04710000,3931980,3931980,1675521883132,True,True
3745327,119009.40000000,0.00270000,3931981,3931981,1675521918237,True,True
3745328,118989.20000000,0.00450000,3931982,3931982,1675522026337,True,True
3745329,118886.80000000,0.11280000,3931983,3931983,1675522090299,True,True
3745330,118886.80000000,0.11280000,3931984,3931984,1675522109357,True,True
3745331,119070.60000000,0.00450000,3931985,3931985,1675522388284,False,True
3745332,119090.10000000,0.48410000,3931986,3931986,1675522512589,False,True
3745333,119011.20000000,0.05950000,3931987,3931987,1675522524285,True,True
3745334,119118.70000000,0.48410000,3931988,3931988,1675522674955,False,True
3745335,119162.20000000,0.11250000,3931989,3931989,1675522786078,True,True
3745336,119162.20000000,0.11250000,3931990,3931990,1675522788176,True,True
3745337,119331.70000000,0.03620000,3931991,3931991,1675522805002,False,True
3745338,119162.20000000,0.00600000,3931992,3931992,1675522847000,True,True
3745339,119136.20000000,0.01930000,3931993,3931993,1675522922207,True,True
3745340,119259.70000000,0.01290000,3931994,3931994,1675523050867,False,True
3745341,119259.70000000,0.04870000,3931995,3931995,1675523149030,False,True
3745342,119136.10000000,0.16780000,3931996,3931996,1675523220188,True,True
3745343,119084.80000000,0.00200000,3931997,3931997,1675523800585,True,True
3745344,118913.10000000,0.05600000,3931998,3931998,1675523970531,True,True
3745345,118882.20000000,0.10000000,3931999,3931999,1675524090116,True,True
3745346,118882.30000000,0.13850000,3932000,3932000,1675524092252,True,True
3745347,118882.20000000,0.00730000,3932001,3932001,1675524092252,True,True
3745348,119195.00000000,0.01300000,3932002,3932002,1675524176382,False,True
3745349,119195.00000000,0.01300000,3932003,3932003,1675524176450,False,True
3745350,119034.40000000,0.14560000,3932004,3932004,1675524329210,True,True
3745351,119034.40000000,0.10490000,3932005,3932005,1675524333316,True,True
3745352,119001.00000000,0.04070000,3932006,3932006,1675524333316,True,True
3745353,119084.50000000,0.14560000,3932007,3932007,1675524341217,True,True
3745354,119084.50000000,0.10490000,3932008,3932008,1675524349158,True,True
3745355,119001.00000000,0.03680000,3932009,3932009,1675524349158,True,True
3745356,119036.50000000,0.14570000,3932010,3932010,1675524419438,True,True
3745357,119037.00000000,0.05420000,3932011,3932011,1675524572219,False,True
3745358,119037.00000000,0.02300000,3932012,3932012,1675524572264,False,True
3745359,119037.00000000,0.42830000,3932013,3932013,1675524572316,False,True
3745360,119036.50000000,0.08610000,3932014,3932014,1675524578864,False,True
3745361,119036.50000000,0.03070000,3932015,3932015,1675524578881,False,True
3745362,119036.50000000,0.08320000,3932016,3932016,1675524578945,False,True
3745363,119131.10000000,0.07130000,3932017,3932017,1675524643850,False,True
3745364,119235.70000000,0.06100000,3932018,3932018,1675524674836,False,True
3745365,119045.80000000,0.01790000,3932019,3932019,1675524789600,False,True
3745366,118983.00000000,0.00190000,3932020,3932020,1675525155566,False,True
3745367,118983.00000000,0.00190000,3932021,3932021,1675525185617,False,True
3745368,118931.50000000,0.24830000,3932022,3932022,1675525254676,True,True
3745369,118931.50000000,0.12650000,3932023,3932023,1675525254685,False,True
3745370,118931.50000000,0.05190000,3932024,3932024,1675525254708,False,True
3745371,118931.50000000,0.56900000,3932025,3932025,1675525254759,False,True
3745372,118983.00000000,0.00090000,3932026,3932026,1675525264098,False,True
3745373,118922.80000000,0.38260000,3932027,3932027,1675525599224,True,True
3745374,119072.40000000,0.04650000,3932028,3932028,1675525726965,False,True
3745375,119060.00000000,0.03150000,3932029,3932029,1675525796771,True,True
3745376,119250.70000000,0.22910000,3932030,3932030,1675526050031,False,True
3745377,119250.70000000,0.04700000,3932031,3932031,1675526050083,False,True
3745378,119250.50000000,0.00840000,3932032,3932032,1675526075060,False,True
3745379,119140.90000000,0.19050000,3932033,3932033,1675526153222,True,True
3745380,119228.60000000,0.12800000,3932034,3932034,1675526154344,True,True
3745381,119140.90000000,0.08550000,3932035,3932035,1675526163336,True,True
3745382,119140.80000000,0.25160000,3932036,3932036,1675526163336,True,True
3745383,119091.20000000,0.11920000,3932037,3932037,1675526163336,True,True
3745384,119091.10000000,0.12070000,3932038,3932038,1675526163336,True,True
3745385,119150.70000000,0.25150000,3932039,3932039,1675526164415,True,True
3745386,119091.10000000,0.13070000,3932040,3932040,1675526164415,True,True
3745387,119041.40000000,0.19480000,3932041,3932041,1675526164415,True,True
3745388,119150.70000000,0.25050000,3932042,3932042,1675526166325,True,True
3745389,119096.00000000,0.32650000,3932043,3932043,1675526166325,True,True
3745390,119096.10000000,0.11920000,3932044,3932044,1675526176339,True,True
3745391,119096.00000000,0.28420000,3932045,3932045,1675526176339,True,True
3745392,119041.40000000,0.05560000,3932046,3932046,1675526176339,True,True
3745393,118996.80000000,0.11810000,3932047,3932047,1675526176339,True,True
3745394,119128.80000000,0.11550000,3932048,3932048,1675526183426,True,True
3745395,119254.80000000,0.00140000,3932049,3932049,1675526271386,False,True
3745396,119283.80000000,0.00340000,3932050,3932050,1675526271386,False,True
3745397,119283.80000000,0.00830000,3932051,3932051,1675526378380,False,True
3745398,119283.60000000,0.00820000,3932052,3932052,1675526541107,False,True
3745399,119283.80000000,0.00150000,3932053,3932053,1675526904857,False,True
3745400,118993.70000000,0.01310000,3932054,3932054,1675527187794,True,True
3745401,118993.70000000,0.23870000,3932055,3932055,1675527188714,True,True
3745402,118955.00000000,0.08670000,3932056,3932056,1675527188714,True,True
3745403,119085.40000000,0.15070000,3932057,3932057,1675527197863,True,True
3745404,119170.80000000,0.09100000,3932058,3932058,1675527212902,True,True
3745405,119085.40000000,0.09810000,3932059,3932059,1675527218881,True,True
3745406,119037.40000000,0.21530000,3932060,3932060,1675527218881,True,True
3745407,119169.60000000,0.01900000,3932061,3932061,1675527224005,True,True
3745408,119037.40000000,0.03240000,3932062,3932062,1675527224057,True,True
3745409,118987.80000000,0.61560000,3932063,3932063,1675527224057,True,True
3745410,118976.10000000,0.16270000,3932064,3932064,1675527224057,True,True
3745411,118976.00000000,0.00840000,3932065,3932065,1675527224057,True,True
3745412,119053.50000000,0.19000000,3932066,3932066,1675527237691,True,True
3745413,119053.50000000,0.05790000,3932067,3932067,1675527258971,True,True
3745414,119001.40000000,0.60870000,3932068,3932068,1675527258971,True,True
3745415,118983.00000000,0.16680000,3932069,3932069,1675527258971,True,True
3745416,119064.10000000,0.24990000,3932070,3932070,1675527277873,True,True
3745417,119001.10000000,0.59280000,3932071,3932071,1675527277873,True,True
3745418,119064.10000000,0.09050000,3932072,3932072,1675527299122,True,True
3745419,119064.10000000,0.07160000,3932073,3932073,1675527307015,True,True
3745420,119064.10000000,0.08560000,3932074,3932074,1675527327124,True,True
3745421,119001.10000000,0.02350000,3932075,3932075,1675527327124,True,True
3745422,118963.00000000,0.01420000,3932076,3932076,1675527327124,True,True
3745423,119067.00000000,0.25120000,3932077,3932077,1675527339285,True,True
3745424,119001.60000000,0.38350000,3932078,3932078,1675527339285,True,True
3745425,119054.90000000,0.03630000,3932079,3932079,1675527347165,True,True
3745426,119167.10000000,0.03210000,3932080,3932080,1675527389652,True,True
3745427,119054.90000000,0.21570000,3932081,3932081,1675527406341,True,True
3745428,119001.60000000,0.22380000,3932082,3932082,1675527406341,True,True
3745429,118955.00000000,0.06580000,3932083,3932083,1675527406341,True,True
3745430,118954.90000000,0.34210000,3932084,3932084,1675527406341,True,True
3745431,119086.60000000,0.25100000,3932085,3932085,1675527409691,True,True
3745432,119012.40000000,0.43020000,3932086,3932086,1675527409691,True,True
3745433,119074.70000000,0.25190000,3932087,3932087,1675527420896,True,True
3745434,119012.40000000,0.17710000,3932088,3932088,1675527420896,True,True
3745435,118954.90000000,0.03700000,3932089,3932089,1675527420896,True,True
3745436,118938.20000000,0.25030000,3932090,3932090,1675527420896,True,True
3745437,118921.00000000,0.13110000,3932091,3932091,1675527420896,True,True
3745438,119035.90000000,0.15970000,3932092,3932092,1675527439737,True,True
3745439,119035.90000000,0.29230000,3932093,3932093,1675527440996,True,True
3745440,118984.70000000,0.22800000,3932094,3932094,1675527440996,True,True
3745441,119175.40000000,0.73200000,3932095,3932095,1675527449783,True,True
3745442,119180.80000000,0.01680000,3932096,3932096,1675527501834,False,True
3745443,118900.00000000,0.02440000,3932097,3932097,1675527666248,True,True
3745444,118900.00000000,0.17660000,3932098,3932098,1675527681201,True,True
3745445,118733.00000000,0.05430000,3932099,3932099,1675527703824,True,True
3745446,118700.00000000,0.77930000,3932100,3932100,1675527703838,False,True
3745447,118700.00000000,0.29290000,3932101,3932101,1675527703851,False,True
3745448,118700.00000000,0.28690000,3932102,3932102,1675527703877,False,True
3745449,118700.00000000,0.29300000,3932103,3932103,1675527703924,False,True
3745450,118700.00000000,0.05750000,3932104,3932104,1675527703938,False,True
3745451,118700.00000000,1.54640000,3932105,3932105,1675527703977,False,True
3745452,118700.00000000,1.25570000,3932106,3932106,1675527704001,False,True
3745453,118700.00000000,0.54960000,3932107,3932107,1675527704055,False,True
3745454,118688.10000000,0.00580000,3932108,3932108,1675527774393,True,True
3745455,118992.20000000,0.19380000,3932109,3932109,1675528036651,False,True
3745456,119055.50000000,0.06080000,3932110,3932110,1675528096355,False,True
3745457,119055.50000000,0.34860000,3932111,3932111,1675528097362,False,True
3745458,119055.50000000,0.05790000,3932112,3932112,1675528097431,False,True
3745459,119048.40000000,0.09020000,3932113,3932113,1675528110132,True,True
3745460,119048.40000000,0.02910000,3932114,3932114,1675528128041,True,True
3745461,119011.70000000,0.06100000,3932115,3932115,1675528128041,True,True
3745462,119155.30000000,0.09010000,3932116,3932116,1675528140143,True,True
3745463,119134.00000000,0.09050000,3932117,3932117,1675528154328,True,True
3745464,119072.90000000,0.09020000,3932118,3932118,1675528155825,True,True
3745465,119072.90000000,0.07840000,3932119,3932119,1675528160243,True,True
3745466,119060.40000000,0.01180000,3932120,3932120,1675528160243,True,True
3745467,119060.40000000,0.09020000,3932121,3932121,1675528170280,True,True
3745468,119060.40000000,0.01420000,3932122,3932122,1675528175907,True,True
3745469,119111.00000000,0.09010000,3932123,3932123,1675528230418,True,True
3745470,119290.70000000,0.07020000,3932124,3932124,1675528231833,True,True
3745471,119291.00000000,0.41960000,3932125,3932125,1675528267394,False,True
3745472,119321.10000000,0.48410000,3932126,3932126,1675528346413,False,True
3745473,119352.40000000,0.19070000,3932127,3932127,1675528391325,False,True
3745474,119210.10000000,0.11920000,3932128,3932128,1675528411412,True,True
3745475,119210.00000000,0.41960000,3932129,3932129,1675528411412,True,True
3745476,119183.80000000,0.25100000,3932130,3932130,1675528411412,True,True
3745477,119122.20000000,0.15640000,3932131,3932131,1675528411412,True,True
3745478,119228.30000000,0.04910000,3932132,3932132,1675528433082,True,True
3745479,119228.30000000,0.07010000,3932133,3932133,1675528435815,True,True
3745480,119223.80000000,0.25100000,3932134,3932134,1675528435815,True,True
3745481,119175.20000000,0.00570000,3932135,3932135,1675528435815,True,True
3745482,119234.40000000,0.05930000,3932136,3932136,1675528466863,True,True
3745483,119234.40000000,0.05930000,3932137,3932137,1675528472855,True,True
3745484,119382.80000000,0.11570000,3932138,3932138,1675528485972,True,True
3745485,119484.80000000,0.17810000,3932139,3932139,1675528511677,True,True
3745486,119435.10000000,0.01300000,3932140,3932140,1675528526090,False,True
3745487,119348.10000000,0.08270000,3932141,3932141,1675528536113,False,True
3745488,119257.90000000,0.20460000,3932142,3932142,1675528562143,False,True
3745489,119245.00000000,0.00570000,3932143,3932143,1675528572175,False,True
3745490,119243.50000000,0.00190000,3932144,3932144,1675528574207,False,True
3745491,119205.30000000,0.41570000,3932145,3932145,1675528633474,True,True
3745492,119205.30000000,0.06840000,3932146,3932146,1675528633553,True,True
3745493,119135.00000000,0.48410000,3932147,3932147,1675528634741,True,True
3745494,119071.80000000,0.10000000,3932148,3932148,1675528721233,True,True
3745495,119000.00000000,0.08520000,3932149,3932149,1675528903670,True,True
3745496,119000.00000000,0.21480000,3932150,3932150,1675528908150,True,True
3745497,119033.80000000,0.04030000,3932151,3932151,1675528977977,False,True
3745498,118985.50000000,0.00910000,3932152,3932152,1675529309030,True,True
3745499,119162.70000000,0.11070000,3932153,3932153,1675529960325,False,True
3745500,119162.70000000,0.33910000,3932154,3932154,1675529982106,False,True
3745501,119162.70000000,0.01170000,3932155,3932155,1675529982743,False,True
3745502,119162.70000000,0.00720000,3932156,3932156,1675529983187,False,True
3745503,119162.70000000,0.01540000,3932157,3932157,1675529992583,False,True
3745504,119203.70000000,0.01130000,3932158,3932158,1675530173441,False,True
3745505,119093.80000000,0.05000000,3932159,3932159,1675530186798,True,True
3745506,119366.00000000,0.00810000,3932160,3932160,1675530535233,False,True
3745507,119246.10000000,0.00440000,3932161,3932161,1675530620392,True,True
3745508,119427.10000000,0.00080000,3932162,3932162,1675530644606,False,True
3745509,119374.00000000,0.00600000,3932163,3932163,1675530681557,True,True
3745510,119356.30000000,0.01400000,3932164,3932164,1675530802141,True,True
3745511,119315.60000000,0.00810000,3932165,3932165,1675530811438,True,True
3745512,119294.50000000,0.17560000,3932166,3932167,1675530812559,True,True
3745513,119294.60000000,0.11910000,3932168,3932168,1675530819647,True,True
3745514,119294.50000000,0.05650000,3932169,3932169,1675530819647,True,True
3745515,119397.30000000,0.08360000,3932170,3932170,1675530829643,True,True
3745516,119053.90000000,0.09600000,3932171,3932171,1675531031979,False,True
3745517,118863.10000000,0.11950000,3932172,3932172,1675531144093,True,True
3745518,118863.00000000,0.00120000,3932173,3932173,1675531144093,True,True
3745519,118860.70000000,0.02470000,3932174,3932174,1675531144093,True,True
3745520,118860.80000000,0.09590000,3932175,3932175,1675531146198,True,True
3745521,118860.70000000,0.04950000,3932176,3932176,1675531146198,True,True
3745522,118964.00000000,0.00720000,3932177,3932177,1675531164209,True,True
3745523,118913.00000000,0.14540000,3932178,3932178,1675531165237,True,True
3745524,118970.40000000,0.14540000,3932179,3932179,1675531176344,True,True
3745525,118970.40000000,0.10480000,3932180,3932180,1675531195406,True,True
3745526,118913.00000000,0.04050000,3932181,3932181,1675531195406,True,True
3745527,118930.10000000,0.14540000,3932182,3932182,1675531205468,True,True
3745528,118913.00000000,0.03040000,3932183,3932183,1675531215469,True,True
3745529,118930.20000000,0.06010000,3932184,3932184,1675531225473,True,True
3745530,118913.00000000,0.03490000,3932185,3932185,1675531234462,True,True
3745531,118885.50000000,0.09130000,3932186,3932186,1675531234462,True,True
3745532,118857.90000000,0.01920000,3932187,3932187,1675531234462,True,True
3745533,118857.90000000,0.14550000,3932188,3932188,1675531250213,True,True
3745534,118857.90000000,0.03810000,3932189,3932189,1675531256218,True,True
3745535,118857.90000000,0.06020000,3932190,3932190,1675531270158,True,True
3745536,118930.20000000,0.14540000,3932191,3932191,1675531296269,True,True
3745537,118923.10000000,0.06020000,3932192,3932192,1675531306425,True,True
3745538,119011.40000000,0.14540000,3932193,3932193,1675531318316,True,True
3745539,119061.90000000,0.00830000,3932194,3932194,1675531322510,False,True
3745540,119193.20000000,0.06960000,3932195,3932195,1675531422891,False,True
3745541,119193.20000000,0.10110000,3932196,3932196,1675531422956,False,True
3745542,119040.80000000,0.14530000,3932197,3932197,1675531448972,True,True
3745543,119134.60000000,0.14530000,3932198,3932198,1675531450009,True,True
3745544,118972.00000000,0.07260000,3932199,3932199,1675531458996,True,True
3745545,119121.00000000,0.07260000,3932200,3932200,1675531460076,True,True
3745546,119140.60000000,0.03630000,3932201,3932201,1675531470129,True,True
3745547,119095.90000000,0.17060000,3932202,3932202,1675531631641,True,True
3745548,119183.80000000,0.08390000,3932203,3932203,1675531973778,False,True
3745549,119050.90000000,0.04990000,3932204,3932204,1675531994598,True,True
3745550,119030.50000000,0.00110000,3932205,3932205,1675532449942,False,True
3745551,119112.70000000,0.00900000,3932206,3932206,1675532751199,True,True
3745552,119208.00000000,0.41960000,3932207,3932207,1675532820170,False,True
3745553,119221.50000000,0.22540000,3932208,3932208,1675532824397,False,True
3745554,119221.50000000,0.25870000,3932209,3932209,1675532832753,False,True
3745555,119416.20000000,0.24790000,3932210,3932210,1675532919633,True,True
3745556,119297.90000000,0.01540000,3932211,3932211,1675532941191,True,True
3745557,119226.40000000,0.05410000,3932212,3932212,1675532986151,True,True
3745558,119336.50000000,0.06950000,3932213,3932213,1675533175210,False,True
3745559,119420.00000000,0.01440000,3932214,3932214,1675533233818,True,True
3745560,119256.20000000,0.02450000,3932215,3932215,1675533477785,True,True
3745561,119334.80000000,0.00170000,3932216,3932216,1675533642230,False,True
3745562,119419.90000000,0.00420000,3932217,3932217,1675533810431,False,True
3745563,119227.50000000,0.02460000,3932218,3932218,1675534329437,True,True
3745564,119324.90000000,0.02450000,3932219,3932219,1675534477739,False,True
3745565,119270.30000000,0.14210000,3932220,3932220,1675534589287,False,True
3745566,119081.80000000,0.03430000,3932221,3932221,1675534757345,True,True
3745567,119075.60000000,0.01220000,3932222,3932222,1675534966734,True,True
3745568,119075.50000000,0.02430000,3932223,3932223,1675535023961,False,True
3745569,118800.00000000,0.14870000,3932224,3932224,1675535521060,True,True
3745570,118800.00000000,0.28850000,3932225,3932225,1675535522266,True,True
3745571,118800.00000000,0.17910000,3932226,3932226,1675535545720,True,True
3745572,118861.40000000,0.00160000,3932227,3932227,1675535562077,False,True
3745573,118790.90000000,0.22420000,3932228,3932228,1675535654724,False,True
3745574,118953.90000000,0.00840000,3932229,3932229,1675535733677,False,True
3745575,118858.90000000,0.00120000,3932230,3932230,1675535797068,False,True
3745576,118830.90000000,0.02080000,3932231,3932231,1675536108279,True,True
3745577,118992.40000000,0.05880000,3932232,3932232,1675536690157,False,True
3745578,118928.00000000,0.01590000,3932233,3932233,1675538527359,False,True
3745579,118800.40000000,0.02900000,3932234,3932234,1675539092865,True,True
3745580,118823.00000000,0.09650000,3932235,3932235,1675540743037,True,True
3745581,119004.00000000,0.06300000,3932236,3932236,1675541012401,False,True
3745582,119095.20000000,0.19360000,3932237,3932237,1675541184341,False,True
3745583,119095.20000000,0.29050000,3932238,3932238,1675541184463,False,True
3745584,119007.60000000,0.05110000,3932239,3932239,1675543355497,True,True
3745585,119116.20000000,0.00110000,3932240,3932240,1675543868211,True,True
3745586,119299.90000000,0.02150000,3932241,3932241,1675544111012,False,True
3745587,119273.70000000,0.00210000,3932242,3932242,1675544381135,False,True
3745588,119299.90000000,0.00440000,3932243,3932243,1675545218297,False,True
3745589,119131.30000000,0.00440000,3932244,3932244,1675545561232,True,True
3745590,119116.20000000,0.00170000,3932245,3932245,1675546366192,True,True
3745591,119112.00000000,0.27520000,3932246,3932246,1675546366192,True,True
3745592,119112.00000000,0.18520000,3932247,3932247,1675546366203,True,True
3745593,119085.00000000,0.13260000,3932248,3932248,1675546366274,True,True
3745594,118898.80000000,0.47940000,3932249,3932249,1675546741437,True,True
3745595,118955.40000000,0.00450000,3932250,3932250,1675546981108,True,True
3745596,119070.90000000,0.00440000,3932251,3932251,1675547020774,False,True
3745597,119111.30000000,0.01170000,3932252,3932252,1675547339862,False,True
3745598,119109.80000000,0.00380000,3932253,3932253,1675547733000,True,True
3745599,119108.60000000,0.02070000,3932254,3932254,1675547963250,True,True
3745600,119108.60000000,0.00640000,3932255,3932255,1675547972525,True,True
3745601,119286.50000000,0.07620000,3932256,3932256,1675548015051,False,True
3745602,119251.00000000,0.00400000,3932257,3932257,1675548153187,False,True
3745603,119299.90000000,0.00100000,3932258,3932258,1675548891301,False,True
3745604,119112.60000000,0.25230000,3932259,3932259,1675549655366,True,True
3745605,119112.60000000,0.03900000,3932260,3932260,1675549655374,False,True
3745606,119300.00000000,0.61570000,3932261,3932261,1675549865933,False,True
3745607,119256.90000000,0.04270000,3932262,3932262,1675549901278,True,True
3745608,119323.70000000,0.47500000,3932263,3932263,1675549920181,False,True
3745609,119305.80000000,0.00920000,3932264,3932264,1675550048158,True,True
3745610,119500.00000000,0.00120000,3932265,3932265,1675550288150,False,True
3745611,119578.50000000,0.44660000,3932266,3932266,1675550288150,False,True
3745612,119748.80000000,0.47940000,3932267,3932267,1675550290484,False,True
3745613,119621.00000000,0.34060000,3932268,3932268,1675550295404,True,True
3745614,119621.00000000,0.13880000,3932269,3932269,1675550295461,True,True
3745615,119425.90000000,0.47940000,3932270,3932270,1675550657899,True,True
3745616,119144.90000000,0.75830000,3932271,3932271,1675550714284,True,True
3745617,119261.40000000,0.00080000,3932272,3932272,1675550933279,False,True
3745618,119301.00000000,0.47940000,3932273,3932273,1675551218194,False,True
3745619,118800.00000000,0.00100000,3932274,3932274,1675553901713,True,True
3745620,118749.30000000,0.45050000,3932275,3932275,1675553902366,True,True
3745621,118714.40000000,0.35980000,3932276,3932276,1675553902529,True,True
3745622,118714.40000000,0.11960000,3932277,3932277,1675553903033,True,True
3745623,118710.40000000,0.30940000,3932278,3932278,1675553903066,True,True
3745624,118710.40000000,0.29860000,3932279,3932279,1675553903305,True,True
3745625,118700.00000000,0.00850000,3932280,3932280,1675553903305,True,True
3745626,118671.50000000,0.75750000,3932281,3932281,1675553903305,True,True
3745627,118615.10000000,0.48660000,3932282,3932282,1675553903305,True,True
3745628,118615.10000000,0.29860000,3932283,3932283,1675553903485,True,True
3745629,118615.10000000,0.08090000,3932284,3932284,1675553903784,True,True
3745630,118597.00000000,0.00500000,3932285,3932285,1675553904181,True,True
3745631,118576.60000000,0.01680000,3932286,3932286,1675553904181,True,True
3745632,118558.80000000,0.06710000,3932287,3932287,1675553904181,True,True
3745633,118558.80000000,0.08890000,3932288,3932288,1675553904181,True,True
3745634,118558.80000000,0.08890000,3932289,3932289,1675553904181,True,True
3745635,118558.80000000,0.08890000,3932290,3932290,1675553904181,True,True
3745636,118558.80000000,0.08890000,3932291,3932291,1675553904181,True,True
3745637,118558.80000000,0.08890000,3932292,3932292,1675553904181,True,True
3745638,118558.80000000,0.08890000,3932293,3932293,1675553904181,True,True
3745639,118558.80000000,0.08890000,3932294,3932294,1675553904181,True,True
3745640,118558.80000000,0.08890000,3932295,3932295,1675553904181,True,True
3745641,118558.80000000,0.08890000,3932296,3932296,1675553904181,True,True
3745642,118558.80000000,0.08890000,3932297,3932297,1675553904181,True,True
3745643,118558.80000000,0.08890000,3932298,3932298,1675553904181,True,True
3745644,118558.80000000,0.08890000,3932299,3932299,1675553904181,True,True
3745645,118558.80000000,0.08890000,3932300,3932300,1675553904184,True,True
3745646,118558.80000000,0.08890000,3932301,3932301,1675553904184,True,True
3745647,118558.80000000,0.01720000,3932302,3932302,1675553904184,True,True
3745648,118541.30000000,0.44960000,3932303,3932303,1675553905059,True,True
3745649,118455.20000000,1.32400000,3932304,3932304,1675553905059,True,True
3745650,118402.00000000,0.00220000,3932305,3932305,1675553905059,True,True
3745651,118402.00000000,0.00020000,3932306,3932306,1675553905059,True,True
3745652,118456.70000000,0.61190000,3932307,3932307,1675553905323,True,True
3745653,118386.80000000,0.27190000,3932308,3932308,1675553905323,True,True
3745654,118386.80000000,0.22810000,3932309,3932309,1675553906476,True,True
3745655,118372.20000000,0.25260000,3932310,3932310,1675553906665,True,True
3745656,118372.20000000,0.25280000,3932311,3932311,1675553906760,True,True
3745657,118257.80000000,0.01610000,3932312,3932312,1675554130115,True,True
3745658,118257.80000000,0.76070000,3932313,3932313,1675554150043,False,True
3745659,118257.80000000,0.02520000,3932314,3932314,1675554150106,False,True
3745660,118257.80000000,0.02930000,3932315,3932315,1675554150517,False,True
3745661,118257.80000000,0.02770000,3932316,3932316,1675554191514,False,True
3745662,118065.60000000,0.24880000,3932317,3932317,1675554224854,True,True
3745663,117874.20000000,0.00890000,3932318,3932318,1675554270878,True,True
3745664,118027.70000000,0.01020000,3932319,3932319,1675554296690,False,True
3745665,118000.00000000,0.01020000,3932320,3932320,1675554319854,False,True
3745666,118039.50000000,0.00100000,3932321,3932321,1675554791518,True,True
3745667,118314.40000000,0.11990000,3932322,3932322,1675554999934,False,True
3745668,118314.60000000,0.04410000,3932323,3932323,1675554999934,False,True
3745669,118187.30000000,0.02100000,3932324,3932324,1675555250494,True,True
3745670,118142.60000000,0.03410000,3932325,3932325,1675555334292,True,True
3745671,118334.50000000,0.06290000,3932326,3932326,1675555487091,False,True
3745672,118334.50000000,0.18820000,3932327,3932327,1675555494439,False,True
3745673,118334.50000000,0.01070000,3932328,3932328,1675555516396,False,True
3745674,118334.50000000,0.09890000,3932329,3932329,1675555516503,False,True
3745675,118334.50000000,0.06440000,3932330,3932330,1675555583673,False,True
3745676,118185.90000000,0.05600000,3932331,3932331,1675556594966,False,True
3745677,118191.00000000,0.03890000,3932332,3932332,1675556735458,False,True
3745678,118129.70000000,0.03440000,3932333,3932333,1675557447853,False,True
3745679,118449.40000000,0.36140000,3932334,3932334,1675557652457,False,True
3745680,118477.50000000,0.36140000,3932335,3932335,1675557969617,True,True
3745681,118375.80000000,0.36140000,3932336,3932336,1675557969683,True,True
3745682,117866.10000000,0.00300000,3932337,3932337,1675558566885,False,True
3745683,118339.40000000,0.02110000,3932338,3932338,1675558942509,False,True
3745684,118377.00000000,0.08440000,3932339,3932339,1675560051046,False,True
3745685,118381.00000000,0.00160000,3932340,3932340,1675560356619,False,True
3745686,118234.80000000,0.00230000,3932341,3932341,1675560390292,True,True
3745687,118218.00000000,0.06200000,3932342,3932342,1675561055063,False,True
3745688,118128.80000000,0.01270000,3932343,3932343,1675561434601,True,True
3745689,118053.30000000,0.05140000,3932344,3932344,1675561962207,True,True
3745690,118111.50000000,1.00050000,3932345,3932345,1675564900184,False,True
3745691,118111.50000000,0.10390000,3932346,3932346,1675564900220,False,True
3745692,118075.10000000,0.02820000,3932347,3932347,1675564973281,True,True
3745693,118079.40000000,0.24900000,3932348,3932348,1675565606515,True,True
3745694,118054.80000000,0.03810000,3932349,3932349,1675565606515,True,True
3745695,118087.60000000,0.24800000,3932350,3932350,1675565607646,True,True
3745696,118054.80000000,0.03910000,3932351,3932351,1675565607646,True,True
3745697,118087.60000000,0.07810000,3932352,3932352,1675565616588,True,True
3745698,118032.70000000,1.26800000,3932353,3932353,1675565698123,False,True
3745699,117945.80000000,0.02170000,3932354,3932354,1675565878712,False,True
3745700,117968.40000000,0.96390000,3932355,3932355,1675565909890,False,True
3745701,118010.70000000,0.17150000,3932356,3932356,1675565928980,True,True
3745702,117862.10000000,0.35020000,3932357,3932357,1675565989172,True,True
3745703,117862.00000000,0.09000000,3932358,3932358,1675565989172,True,True
3745704,117862.00000000,0.03040000,3932359,3932359,1675565999184,True,True
3745705,117861.90000000,0.22020000,3932360,3932360,1675565999184,True,True
3745706,117861.80000000,0.18970000,3932361,3932361,1675565999184,True,True
