trade_id,price,1,2,3,4,5,6
3796958,136250.00000000,0.00050000,3984814,3984814,1679906005705,False,True
3796959,136358.70000000,0.13090000,3984815,3984815,1679906005989,True,True
3796960,136358.70000000,0.05420000,3984816,3984816,1679906006015,True,True
3796961,136161.50000000,0.04690000,3984817,3984817,1679906133663,True,True
3796962,136462.20000000,0.00180000,3984818,3984818,1679907016125,False,True
3796963,136373.20000000,0.01030000,3984819,3984819,1679907028034,True,True
3796964,136564.90000000,0.11400000,3984820,3984820,1679907187518,False,True
3796965,136565.00000000,0.00110000,3984821,3984821,1679907187518,False,True
3796966,136418.80000000,0.02180000,3984822,3984822,1679907689299,True,True
3796967,136403.70000000,0.01880000,3984823,3984823,1679908124632,True,True
3796968,136555.70000000,0.00730000,3984824,3984824,1679908363167,False,True
3796969,136395.90000000,0.00160000,3984825,3984825,1679908456263,True,True
3796970,136395.90000000,0.05070000,3984826,3984826,1679908577209,True,True
3796971,136395.90000000,0.01310000,3984827,3984827,1679908583556,True,True
3796972,136395.90000000,0.01560000,3984828,3984828,1679908596824,True,True
3796973,136396.00000000,0.01290000,3984829,3984829,1679908682766,True,True
3796974,136666.00000000,0.00090000,3984830,3984830,1679908757281,False,True
3796975,136794.20000000,0.01410000,3984831,3984831,1679908822637,False,True
3796976,136804.20000000,0.00180000,3984832,3984832,1679908828320,False,True
3796977,136819.30000000,0.00110000,3984833,3984833,1679908829672,False,True
3796978,136924.70000000,0.00730000,3984834,3984834,1679908855042,True,True
3796979,136938.00000000,0.00730000,3984835,3984835,1679908856986,True,True
3796980,136924.70000000,0.00730000,3984836,3984836,1679908859163,True,True
3796981,136953.80000000,0.00730000,3984837,3984837,1679908861141,True,True
3796982,136988.60000000,0.00730000,3984838,3984838,1679908863859,True,True
3796983,136988.60000000,0.00730000,3984839,3984839,1679908865786,True,True
3796984,136988.60000000,0.00730000,3984840,3984840,1679908868900,True,True
3796985,136988.60000000,0.00730000,3984841,3984841,1679908871078,True,True
3796986,136950.70000000,0.06000000,3984842,3984842,1679908934792,False,True
3796987,137028.40000000,0.00280000,3984843,3984843,1679909102299,False,True
3796988,136794.00000000,0.01200000,3984844,3984844,1679909274265,True,True
3796989,137020.70000000,0.00160000,3984845,3984845,1679909442587,False,True
3796990,137033.20000000,0.00700000,3984846,3984846,1679910033874,False,True
3796991,136866.60000000,0.05620000,3984847,3984847,1679910136417,True,True
3796992,137073.60000000,0.00110000,3984848,3984848,1679910519762,False,True
3796993,137021.10000000,0.00160000,3984849,3984849,1679910576181,True,True
3796994,137021.10000000,0.00160000,3984850,3984850,1679910577186,True,True
3796995,137132.10000000,0.22570000,3984851,3984851,1679910848994,False,True
3796996,137132.10000000,0.05780000,3984852,3984852,1679910850991,False,True
3796997,137142.20000000,0.11350000,3984853,3984853,1679910850991,False,True
3796998,137142.30000000,0.00090000,3984854,3984854,1679910850991,False,True
3796999,137147.10000000,0.00180000,3984855,3984855,1679910850991,False,True
3797000,137196.30000000,0.05170000,3984856,3984856,1679910850991,False,True
3797001,137181.90000000,0.01930000,3984857,3984857,1679910851990,False,True
3797002,137188.80000000,0.11340000,3984858,3984858,1679910851990,False,True
3797003,137196.30000000,0.06880000,3984859,3984859,1679910851990,False,True
3797004,137196.40000000,0.02420000,3984860,3984860,1679910851990,False,True
3797005,137027.00000000,0.00730000,3984861,3984861,1679911102306,True,True
3797006,137032.30000000,0.00740000,3984862,3984862,1679911121600,True,True
3797007,137038.30000000,0.00740000,3984863,3984863,1679911128003,True,True
3797008,137108.70000000,0.00670000,3984864,3984864,1679911134538,True,True
3797009,137189.80000000,0.01660000,3984865,3984865,1679911493960,False,True
3797010,136950.50000000,0.01170000,3984866,3984866,1679911669408,True,True
3797011,137008.30000000,0.28370000,3984867,3984867,1679911745033,True,True
3797012,137004.70000000,0.25020000,3984868,3984868,1679911745033,True,True
3797013,136950.50000000,0.27200000,3984869,3984869,1679911745033,True,True
3797014,136950.50000000,0.00480000,3984870,3984870,1679911745044,False,True
3797015,136950.50000000,0.22030000,3984871,3984871,1679911745062,False,True
3797016,137183.80000000,0.01020000,3984872,3984872,1679911758272,False,True
3797017,137258.50000000,0.00210000,3984873,3984873,1679911843560,False,True
3797018,137188.60000000,0.25190000,3984874,3984874,1679912259624,False,True
3797019,137075.50000000,0.00820000,3984875,3984875,1679912627024,False,True
3797020,136963.10000000,0.04780000,3984876,3984876,1679912655979,True,True
3797021,137328.00000000,0.00110000,3984877,3984877,1679913522162,False,True
3797022,137102.40000000,0.01050000,3984878,3984878,1679914025745,True,True
3797023,137122.90000000,0.01600000,3984879,3984879,1679914222468,True,True
3797024,137122.90000000,0.02570000,3984880,3984880,1679914582072,False,True
3797025,137128.20000000,0.03040000,3984881,3984881,1679914846288,True,True
3797026,137122.90000000,0.00310000,3984882,3984882,1679914923737,True,True
3797027,137122.90000000,0.06120000,3984883,3984883,1679915005196,True,True
3797028,137191.30000000,0.03320000,3984884,3984884,1679915013144,False,True
3797029,137174.30000000,0.00110000,3984885,3984885,1679915104677,False,True
3797030,137300.00000000,0.01640000,3984886,3984886,1679915254435,False,True
3797031,137300.00000000,0.05020000,3984887,3984887,1679915255381,False,True
3797032,137300.00000000,0.00570000,3984888,3984888,1679915506305,False,True
3797033,137414.60000000,0.00550000,3984889,3984889,1679915514317,False,True
3797034,137450.00000000,0.00970000,3984890,3984891,1679915516219,False,True
3797035,137026.60000000,0.12000000,3984892,3984892,1679915744948,True,True
3797036,137270.50000000,0.00650000,3984893,3984893,1679915822749,False,True
3797037,137258.70000000,0.01820000,3984894,3984894,1679915872453,False,True
3797038,137199.40000000,0.28300000,3984895,3984895,1679916534436,True,True
3797039,137199.30000000,0.11340000,3984896,3984896,1679916534436,True,True
3797040,137184.50000000,0.25230000,3984897,3984897,1679916534436,True,True
